Riding	Poll	R	FPTP	MMP	Rejected	Unmarked	Declined	Voter turnout	Number of names	Location of voting place	EDPOLL_KEY	Poll Number padded	MMP PCT
66	403		81	21	0	6	2	110	171	Saville Apartments	66-403	403	19.0909090909
66	404		45	51	1	1	0	98	352	Carlington Recreation Centre	66-404	404	52.0408163265
66	406		77	40	1	11	2	131	295	Lepage Manor	66-406	406	30.534351145
66	407		96	44	2	0	0	142	254	Park West Apartments	66-407	407	30.985915493
66	408		79	33	2	13	0	127	192	31 McEwen Avenue	66-408	408	25.9842519685
66	409		40	18	0	0	0	58	120	River Park Terrace	66-409	409	31.0344827586
66	410		202	91	0	9	0	302	447	Ambleside Tower 2 Apartments	66-410	410	30.1324503311
66	411		213	73	1	8	4	299	418	Ambleside Tower 1 Apartments	66-411	411	24.4147157191
66	412		116	23	2	5	1	147	225	Ambleside Tower 3 Apartments	66-412	412	15.6462585034
66	413		117	71	5	0	2	195	292	Parkway Towers	66-413	413	36.4102564103
66	414		163	42	0	0	3	208	294	Park Place Apartments	66-414	414	20.1923076923
66	416		108	45	3	13	0	169	279	Somerset Towers A	66-416	416	26.6272189349
66	417		117	44	0	4	1	166	264	Somerset Towers A	66-417	417	26.5060240964
66	418		82	48	1	3	0	134	219	Bromley Square	66-418	418	35.8208955224
66	419		65	37	1	2	0	105	230	Castle Hill Apartments	66-419	419	35.2380952381
66	420		19	23	0	1	2	45	133	Carlington Recreation Centre	66-420	420	51.1111111111
66	421		29	17	1	3	0	50	148	Carlington Recreation Centre	66-421	421	34
66	422		46	42	0	1	2	91	201	Merivale Manor	66-422	422	46.1538461538
66	423		55	23	0	0	0	78	122	The Broadway	66-423	423	29.4871794872
66	424		132	52	0	15	0	199	297	Richmond Park Square	66-424	424	26.1306532663
66	425		41	20	0	1	0	62	135	Britannia-by-the-Bay	66-425	425	32.2580645161
66	426		112	39	0	9	0	160	239	Richmond Park Square	66-426	426	24.375
66	427		59	50	1	0	0	110	214	Britannia-by-the-Bay	66-427	427	45.4545454545
66	428		118	32	1	6	0	157	212	Halcyon	66-428	428	20.3821656051
66	429		44	30	0	4	1	79	142	Carling Park Apartments	66-429	429	37.9746835443
66	430		52	30	0	2	0	84	194	The Eleanor Apartments	66-430	430	35.7142857143
66	431		9	2	0	0	0	11	30	St. Mark the Evangelist Church	66-431	431	18.1818181818
66	432		51	29	0	3	0	83	154	Commodore Apartments	66-432	432	34.9397590361
66	433		169	61	1	5	3	239	294	Northwest One - Poulin	66-433	433	25.5230125523
66	434		93	37	3	8	0	141	241	Regina Towers	66-434	434	26.2411347518
66	435		142	66	2	1	1	212	284	Northwest One - Regina	66-435	435	31.1320754717
66	436		91	59	1	1	3	155	246	Voyageur Apartments	66-436	436	38.064516129
66	437		33	21	0	2	0	56	123	Forest Manor	66-437	437	37.5
66	438		81	45	1	2	0	129	205	Lakeview Apartments	66-438	438	34.8837209302
66	439		79	52	1	0	0	132	247	Lincoln Park Tower	66-439	439	39.3939393939
66	440		98	15	0	9	2	124	165	The Claridge	66-440	440	12.0967741935
66	441		49	23	1	2	0	75	133	The Edgeworth	66-441	441	30.6666666667
66	442		133	42	1	7	0	183	247	Manor Square	66-442	442	22.9508196721
66	443		152	34	0	0	7	193	259	Manor House	66-443	443	17.6165803109
66	444		133	30	0	10	3	176	256	Manor Gardens	66-444	444	17.0454545455
66	445		26	18	0	2	0	46	105	Cavalier Apartments	66-445	445	39.1304347826
66	446		59	59	0	4	0	122	365	Olde Forge	66-446	446	48.3606557377
66	447		159	61	3	4	0	227	307	Britannia Condominiums	66-447	447	26.872246696
66	448		42	29	0	2	0	73	134	Greenview Apartments	66-448	448	39.7260273973
66	449		67	60	2	7	0	136	309	Meadowbrook Manor	66-449	449	44.1176470588
66	450		62	47	0	2	0	111	344	Aventura II	66-450	450	42.3423423423
66	451		39	38	0	0	5	82	135	The Maples	66-451	451	46.3414634146
66	452		43	25	1	6	2	77	272	Huron Towers Recreation Centre	66-452	452	32.4675324675
66	453		65	46	0	13	7	131	308	Huron Towers Recreation Centre	66-453	453	35.1145038168
66	454		78	28	0	6	0	112	156	Horizon House	66-454	454	25
66	455		128	48	2	6	0	184	310	3100 Carling Avenue	66-455	455	26.0869565217
66	456		44	18	0	1	0	63	146	Sunset Heights	66-456	456	28.5714285714
66	457		41	28	0	3	0	72	167	Sunset Heights	66-457	457	38.8888888889
66	458		28	13	0	0	0	41	146	Michele Heights Community Centre	66-458	458	31.7073170732
66	459		97	70	2	3	0	172	326	William Mosgrove Tower	66-459	459	40.6976744186
66	460		137	75	1	11	0	224	303	Marina Bay Apartments	66-460	460	33.4821428571
66	461		160	55	3	9	0	227	295	Richmond Heights Apartments	66-461	461	24.2290748899
66	462		173	91	0	17	1	282	405	The Conservatory	66-462	462	32.2695035461
66	463		37	25	0	0	0	62	186	Aventura II	66-463	463	40.3225806452
66	464		142	50	0	3	1	196	275	Chesterton Towers	66-464	464	25.5102040816
66	465		81	24	0	5	0	110	127	Crystelle Apartments	66-465	465	21.8181818182
66	466		34	33	0	2	0	69	163	Woodridge Court West	66-466	466	47.8260869565
66	467		31	26	1	0	0	58	140	Woodridge Court South	66-467	467	44.8275862069
66	468		58	28	0	0	0	86	220	Woodridge Court East	66-468	468	32.5581395349
66	470		61	40	2	13	2	118	274	The Essex	66-470	470	33.8983050847
66	471		20	16	0	6	0	42	98	The Ambassador	66-471	471	38.0952380952
66	473		31	28	1	0	0	60	134	The Grosvenor	66-473	473	46.6666666667
66	474		58	44	0	6	0	108	228	Foster Farm	66-474	474	40.7407407407
66	475		142	37	0	3	0	182	262	Westpark Condominiums	66-475	475	20.3296703297
66	477		76	53	0	1	1	131	280	Fairview Apartments	66-477	477	40.4580152672
66	478		65	52	0	2	0	119	238	Greenbank Towers	66-478	478	43.6974789916
66	479		121	54	0	1	0	176	360	Riviera Gate Apartments	66-479	479	30.6818181818
66	480		65	39	0	0	0	104	279	Riviera Gate Apartments	66-480	480	37.5
66	481		58	30	0	2	2	92	201	Forest Ridge Apartments	66-481	481	32.6086956522
66	482		83	20	0	3	1	107	148	Sophia Residences	66-482	482	18.691588785
66	483		124	42	1	2	0	169	256	Sophia Residences	66-483	483	24.8520710059
66	484		15	8	0	2	0	25	60	Parkwood Presbyterian Church	66-484	484	32
66	485		34	20	0	3	0	57	111	Frontenac Apartments	66-485	485	35.0877192982
66	486		19	10	0	4	0	33	61	Stratford House	66-486	486	30.303030303
66	ADV001		645	263	0	13	7	928	0	Returning Office / Bureau du directeur du scrutin	#VALUE!	#VALUE!	28.3405172414
66	ADV002		393	167	2	12	3	577	0	Bayshore Recreation and Rental Centre	#VALUE!	#VALUE!	28.9428076257
66	ADV003		810	334	6	16	2	1168	0	Ben Franklin Place	#VALUE!	#VALUE!	28.595890411
66	ADV004		604	244	3	24	0	875	0	Ottawa West YMCA-YWCA	#VALUE!	#VALUE!	27.8857142857
66	ADV005		855	329	3	29	11	1227	0	Food Basics	#VALUE!	#VALUE!	26.8133659332
67	1		104	80	0	8	0	192	438	Tavistock Public School	67-001	1	41.6666666667
67	002s		23	9	0	3	0	35	95	People Care	#VALUE!	#VALUE!	25.7142857143
67	003s		36	6	0	1	1	44	79	The Maples Home for Seniors	#VALUE!	#VALUE!	13.6363636364
67	004s		26	6	0	5	1	38	81	Bonnie Brae Health Care Centre	#VALUE!	#VALUE!	15.7894736842
67	5		110	39	0	5	1	155	368	Tavistock Public School	67-005	5	25.1612903226
67	6		119	60	0	9	0	188	368	Tavistock Public School	67-006	6	31.914893617
67	7		114	57	1	8	0	180	396	Tavistock Public School	67-007	7	31.6666666667
67	8		129	53	1	0	1	184	359	Plattsville & District Public School	67-008	8	28.8043478261
67	9		161	78	2	5	0	246	448	Plattsville & District Public School	67-009	9	31.7073170732
67	10		93	51	0	8	0	152	328	Tavistock Public School	67-010	10	33.5526315789
67	11		161	70	1	3	0	235	469	Plattsville & District Public School	67-011	11	29.7872340426
67	12		123	47	1	0	0	171	380	Tavistock Public School	67-012	12	27.485380117
67	13		130	64	0	5	1	200	391	Bright Community Centre	67-013	13	32
67	14		134	91	3	1	0	229	452	Bright Community Centre	67-014	14	39.7379912664
67	15		133	73	0	1	2	209	317	Hickson United Church	67-015	15	34.9282296651
67	16		87	67	1	4	0	159	233	Drumbo Agricultural Society Hall	67-016	16	42.1383647799
67	17		167	54	1	2	0	224	333	Drumbo Agricultural Society Hall	67-017	17	24.1071428571
67	18		139	106	0	5	1	251	401	Lakeside Resort Limited	67-018	18	42.2310756972
67	19		142	67	10	4	0	223	351	Zorra Highland Park Public School	67-019	19	30.0448430493
67	20		82	42	0	2	0	126	288	Hickson United Church	67-020	20	33.3333333333
67	21		180	94	1	4	2	281	450	Innerkip Community Centre	67-021	21	33.4519572954
67	22		165	61	1	7	1	235	473	Drumbo Agricultural Society Hall	67-022	22	25.9574468085
67	23		87	57	0	2	0	146	289	Lakeside Resort Limited	67-023	23	39.0410958904
67	24		197	115	0	5	0	317	566	Innerkip Community Centre	67-024	24	36.2776025237
67	25		104	60	1	2	1	168	315	Lakeside Resort Limited	67-025	25	35.7142857143
67	26		160	100	4	0	1	265	506	Hickson United Church	67-026	26	37.7358490566
67	27		140	115	1	3	5	264	499	Princeton Central Public School	67-027	27	43.5606060606
67	28		148	89	0	6	0	243	514	Princeton Central Public School	67-028	28	36.6255144033
67	29		150	62	0	5	0	217	353	Zorra Highland Park Public School	67-029	29	28.5714285714
67	30		163	86	2	7	0	258	403	Tollgate Central French Immersion Public School	67-030	30	33.3333333333
67	31		111	63	0	0	3	177	393	Covenant Christian Reformed Church	67-031	31	35.593220339
67	32		48	25	0	2	0	75	152	Covenant Christian Reformed Church	67-032	32	33.3333333333
67	33		159	76	3	2	4	244	438	Covenant Christian Reformed Church	67-033	33	31.1475409836
67	34		65	49	0	6	0	120	230	Covenant Christian Reformed Church	67-034	34	40.8333333333
67	35		104	52	0	2	0	158	282	Innerkip Community Centre	67-035	35	32.9113924051
67	36		122	65	1	3	0	191	340	Innerkip Community Centre	67-036	36	34.0314136126
67	37		166	61	0	0	0	227	405	A.J. Baker Public School	67-037	37	26.872246696
67	38		147	74	3	5	1	230	406	Zorra Highland Park Public School	67-038	38	32.1739130435
67	39		108	44	0	3	0	155	243	Tollgate Central French Immersion Public School	67-039	39	28.3870967742
67	40		51	23	0	0	0	74	75	Tollgate Central French Immersion Public School	67-040	40	31.0810810811
67	41		131	63	0	1	0	195	326	Tollgate Central French Immersion Public School	67-041	41	32.3076923077
67	42		72	34	0	2	1	109	251	Chalmers United Church	67-042	42	31.1926605505
67	43		62	51	0	2	0	115	232	Chalmers United Church	67-043	43	44.347826087
67	44		120	49	0	2	2	173	328	Northdale Public School	67-044	44	28.323699422
67	45		86	62	0	4	0	152	316	Northdale Public School	67-045	45	40.7894736842
67	46		92	64	0	3	0	159	366	Chalmers United Church	67-046	46	40.251572327
67	48		160	65	0	6	1	232	378	Northdale Public School	67-048	48	28.0172413793
67	049s		28	18	0	5	0	51	57	Park Place Retirement Home	#VALUE!	#VALUE!	35.2941176471
67	50		127	85	0	5	0	217	356	Northdale Public School	67-050	50	39.1705069124
67	51		121	58	1	1	0	181	347	St. John Ambulance	67-051	51	32.044198895
67	052s		4	5	0	0	0	9	18	Victoria Nursing Home	#VALUE!	#VALUE!	55.5555555556
67	53		87	49	0	2	0	138	282	Northdale Public School	67-053	53	35.5072463768
67	54		97	73	1	2	0	173	307	St. John Ambulance	67-054	54	42.1965317919
67	55		53	30	0	1	3	87	305	Central Public School	67-055	55	34.4827586207
67	56		127	61	1	2	0	191	348	École Sainte-Marguerite-Bourgeoys	67-056	56	31.9371727749
67	57		62	48	0	3	0	113	254	École Sainte-Marguerite-Bourgeoys	67-057	57	42.4778761062
67	58		98	66	0	1	0	165	319	École Sainte-Marguerite-Bourgeoys	67-058	58	40
67	60		64	38	0	13	1	116	268	Moose Lodge	67-060	60	32.7586206897
67	61		97	43	1	5	0	146	341	École Sainte-Marguerite-Bourgeoys	67-061	61	29.4520547945
67	62		122	54	0	4	0	180	329	Hillcrest Public School	67-062	62	30
67	63		47	25	0	1	0	73	216	Moose Lodge	67-063	63	34.2465753425
67	64		46	15	1	4	0	66	235	Hillcrest Public School	67-064	64	22.7272727273
67	65		83	37	0	0	0	120	329	D.M. Sutherland Public School	67-065	65	30.8333333333
67	66		121	59	0	9	1	190	337	Hillcrest Public School	67-066	66	31.0526315789
67	67		110	55	2	0	0	167	364	D.M. Sutherland Public School	67-067	67	32.9341317365
67	68		56	35	2	1	0	94	265	Hillcrest Public School	67-068	68	37.2340425532
67	69		96	41	0	6	0	143	257	Hillcrest Public School	67-069	69	28.6713286713
67	70		71	41	0	4	1	117	368	D.M. Sutherland Public School	67-070	70	35.0427350427
67	71		39	16	0	1	0	56	209	YMCA/YWCA	67-071	71	28.5714285714
67	72		89	53	0	2	0	144	370	Covenant Christian Reformed Church	67-072	72	36.8055555556
67	73		47	49	0	2	0	98	309	Church of the Good Shepherd	67-073	73	50
67	74		137	75	0	6	0	218	359	Springbank Public School	67-074	74	34.4036697248
67	75		120	67	0	6	4	197	373	Springbank Public School	67-075	75	34.0101522843
67	76		74	52	0	4	0	130	337	Calvary Pentecostal Church	67-076	76	40
67	77		119	66	0	6	0	191	394	Church of the Good Shepherd	67-077	77	34.554973822
67	78		121	56	0	2	0	179	354	Covenant Christian Reformed Church	67-078	78	31.2849162011
67	79		65	45	0	3	0	113	458	YMCA/YWCA	67-079	79	39.8230088496
67	80		138	51	0	3	0	192	370	Springbank Public School	67-080	80	26.5625
67	81		79	49	0	0	0	128	355	Calvary Pentecostal Church	67-081	81	38.28125
67	82		134	60	2	3	0	199	366	Covenant Christian Reformed Church	67-082	82	30.1507537688
67	83		133	67	2	5	1	208	432	Springbank Public School	67-083	83	32.2115384615
67	84		113	82	10	8	1	214	488	Calvary Pentecostal Church	67-084	84	38.3177570093
67	85		101	66	0	4	0	171	401	Springbank Public School	67-085	85	38.5964912281
67	86		123	84	0	7	2	216	384	Covenant Christian Reformed Church	67-086	86	38.8888888889
67	87		124	60	0	9	0	193	379	Zorra Highland Park Public School	67-087	87	31.0880829016
67	88		62	44	0	3	3	112	276	Oxford Baptist Church	67-088	88	39.2857142857
67	89		79	56	0	2	3	140	384	Southside Public School	67-089	89	40
67	90		89	54	0	3	0	146	375	Life Church International	67-090	90	36.9863013699
67	91		72	42	1	0	0	115	259	Oxford Baptist Church	67-091	91	36.5217391304
67	92		73	47	0	1	1	122	302	Southside Public School	67-092	92	38.5245901639
67	93		98	63	2	6	0	169	326	Life Church International	67-093	93	37.2781065089
67	94		57	29	1	0	1	88	243	Chalmers United Church	67-094	94	32.9545454545
67	95		94	54	0	8	1	157	364	Southside Public School	67-095	95	34.3949044586
67	96		55	36	0	3	0	94	258	Central Public School	67-096	96	38.2978723404
67	97		146	71	0	2	0	219	383	Goff Hall	67-097	97	32.4200913242
67	98		101	57	1	4	0	163	375	Southside Public School	67-098	98	34.9693251534
67	99		118	58	0	0	0	176	398	Goff Hall	67-099	99	32.9545454545
67	100		60	35	0	2	0	97	282	Central Public School	67-100	100	36.0824742268
67	101		58	37	0	0	1	96	263	College Avenue Secondary School	67-101	101	38.5416666667
67	102		59	26	1	3	0	89	246	College Avenue United Church	67-102	102	29.2134831461
67	103		108	60	0	3	0	171	323	Goff Hall	67-103	103	35.0877192982
67	104		58	46	0	1	0	105	306	College Avenue Secondary School	67-104	104	43.8095238095
67	105		43	28	0	7	0	78	235	College Avenue United Church	67-105	105	35.8974358974
67	106s		22	3	0	2	0	27	39	St. Peter and St. Andrew Retirement Home	#VALUE!	#VALUE!	11.1111111111
67	107		67	51	0	3	0	121	289	College Avenue Secondary School	67-107	107	42.1487603306
67	108		63	40	0	4	1	108	277	YMCA/YWCA	67-108	108	37.037037037
67	109		79	51	0	3	0	133	296	College Avenue Secondary School	67-109	109	38.3458646617
67	110		74	54	0	4	0	132	303	Goff Hall	67-110	110	40.9090909091
67	112		95	60	0	1	1	157	350	Salvation Army Citadel	67-112	112	38.2165605096
67	113		177	82	1	17	2	279	587	College Avenue Secondary School	67-113	113	29.3906810036
67	114s		36	6	0	5	4	51	152	Woodingford Lodge Woodstock	#VALUE!	#VALUE!	11.7647058824
67	115		63	57	0	3	2	125	284	Eastdale Public School	67-115	115	45.6
67	116		85	51	0	2	0	138	296	Eastdale Public School	67-116	116	36.9565217391
67	117		146	66	1	0	0	213	376	Eastdale Public School	67-117	117	30.985915493
67	118		99	63	1	3	0	166	378	Eastdale Public School	67-118	118	37.9518072289
67	119		70	52	0	2	0	124	289	Eastdale Public School	67-119	119	41.935483871
67	120		117	47	1	4	0	169	281	East Oxford Public School	67-120	120	27.8106508876
67	121		150	66	0	2	0	218	386	Thamesford Recreation Centre	67-121	121	30.2752293578
67	122		80	41	0	3	0	124	280	Beachville Legion	67-122	122	33.064516129
67	123		104	53	0	0	0	157	386	Sweaburg Public School	67-123	123	33.7579617834
67	124		94	65	4	4	1	168	390	Life Church International	67-124	124	38.6904761905
67	125		136	60	0	5	2	203	298	East Oxford Public School	67-125	125	29.5566502463
67	126		110	46	0	1	0	157	258	East Oxford Public School	67-126	126	29.2993630573
67	127		78	47	0	2	0	127	245	Ingersoll District Collegiate Institute	67-127	127	37.0078740157
67	128		121	96	2	2	0	221	558	Sweaburg Public School	67-128	128	43.4389140271
67	129		187	107	2	2	0	298	449	Sweaburg Public School	67-129	129	35.9060402685
67	130		118	54	0	1	0	173	308	Thamesford Recreation Centre	67-130	130	31.2138728324
67	131		119	54	0	7	0	180	350	Thamesford Recreation Centre	67-131	131	30
67	132		132	46	2	4	0	184	317	Thamesford Recreation Centre	67-132	132	25
67	133		108	47	0	4	0	159	332	Thamesford Recreation Centre	67-133	133	29.5597484277
67	134		105	39	1	4	0	149	227	Thamesford Recreation Centre	67-134	134	26.1744966443
67	135		73	39	0	3	0	115	381	Henderson Hall	67-135	135	33.9130434783
67	136		72	35	0	4	1	112	315	Ingersoll District Collegiate Institute	67-136	136	31.25
67	137		92	50	0	0	0	142	379	Ingersoll District Collegiate Institute	67-137	137	35.2112676056
67	138		97	44	0	5	0	146	347	Ingersoll District Collegiate Institute	67-138	138	30.1369863014
67	139		106	57	0	4	0	167	391	Princess Anne Public School	67-139	139	34.1317365269
67	140		161	93	4	9	0	267	450	Sweaburg Public School	67-140	140	34.8314606742
67	141		95	43	1	3	0	142	225	East Oxford Public School	67-141	141	30.2816901408
67	142		78	42	1	1	0	122	168	Henderson Hall	67-142	142	34.4262295082
67	143		123	82	0	2	0	207	429	Henderson Hall	67-143	143	39.61352657
67	144		111	77	0	2	0	190	393	Henderson Hall	67-144	144	40.5263157895
67	145		62	38	1	1	0	102	327	Henderson Hall	67-145	145	37.2549019608
67	146		116	59	1	5	0	181	408	Henderson Hall	67-146	146	32.5966850829
67	147		71	50	0	9	0	130	321	Ingersoll District Collegiate Institute	67-147	147	38.4615384615
67	148		121	54	1	3	0	179	380	Hurley's Independent Grocers	67-148	148	30.1675977654
67	149		70	41	0	2	0	113	280	Victory Memorial Public School	67-149	149	36.2831858407
67	150		112	53	0	5	0	170	349	Hurley's Independent Grocers	67-150	150	31.1764705882
67	151		79	59	0	8	0	146	312	Victory Memorial Public School	67-151	151	40.4109589041
67	152s		5	0	0	0	0	5	83	Oxford Regional Nursing Home	#VALUE!	#VALUE!	0
67	153		123	70	2	2	0	197	361	Hurley's Independent Grocers	67-153	153	35.5329949239
67	154		112	62	2	4	0	180	351	Victory Memorial Public School	67-154	154	34.4444444444
67	155s		16	1	0	2	4	23	39	Oxford Manor	#VALUE!	#VALUE!	4.347826087
67	156		56	43	0	2	0	101	326	Victory Memorial Public School	67-156	156	42.5742574257
67	157		87	65	0	7	0	159	356	Princess Anne Public School	67-157	157	40.8805031447
67	158		124	74	1	0	2	201	379	Princess Anne Public School	67-158	158	36.815920398
67	159s		10	3	0	1	0	14	34	Woodingford Lodge Ingersoll	#VALUE!	#VALUE!	21.4285714286
67	160s		13	9	0	0	7	29	0		#VALUE!	#VALUE!	31.0344827586
67	161		103	66	0	3	3	175	325	Princess Anne Public School	67-161	161	37.7142857143
67	162		126	61	0	3	0	190	371	Princess Anne Public School	67-162	162	32.1052631579
67	163		126	79	1	1	0	207	383	Harris Heights Public School	67-163	163	38.1642512077
67	164		92	64	0	3	0	159	347	Princess Anne Public School	67-164	164	40.251572327
67	165		135	89	1	3	0	228	378	North Norwich Public School	67-165	165	39.0350877193
67	166		101	57	1	5	0	164	369	Hurley's Independent Grocers	67-166	166	34.756097561
67	167		156	76	1	0	0	233	420	Harris Heights Public School	67-167	167	32.6180257511
67	168		120	107	2	4	3	236	403	Salford Community Centre	67-168	168	45.3389830508
67	169		96	40	1	1	0	138	269	North Norwich Public School	67-169	169	28.9855072464
67	170		82	34	1	2	0	119	316	Norwich Public School	67-170	170	28.5714285714
67	171		85	63	0	9	3	160	298	Norwich Public School	67-171	171	39.375
67	172		143	77	0	3	1	224	431	Norwich District High School	67-172	172	34.375
67	173		79	43	0	1	0	123	231	North Norwich Public School	67-173	173	34.9593495935
67	174		108	39	0	2	0	149	325	Norwich Public School	67-174	174	26.1744966443
67	175		101	58	1	4	0	164	362	Norwich District High School	67-175	175	35.3658536585
67	176		115	59	5	0	1	180	366	Norwich Public School	67-176	176	32.7777777778
67	177		81	51	2	0	0	134	325	Norwich District High School	67-177	177	38.0597014925
67	179		97	72	0	4	0	173	339	Salford Community Centre	67-179	179	41.6184971098
67	180		107	55	0	2	0	164	332	Salford Community Centre	67-180	180	33.5365853659
67	181		83	37	1	2	0	123	259	Springford Community Centre	67-181	181	30.081300813
67	182		112	76	1	5	0	194	333	Otterville Public School	67-182	182	39.175257732
67	184		116	54	2	5	0	177	297	Otterville Public School	67-184	184	30.5084745763
67	186		186	88	2	6	1	283	550	Otterville Public School	67-186	186	31.0954063604
67	187		135	60	1	3	0	199	400	Brownsville United Church	67-187	187	30.1507537688
67	188		83	46	0	15	2	146	309	Tillsonburg Alliance Church	67-188	188	31.5068493151
67	189		78	30	0	6	0	114	280	Tillsonburg Community Complex	67-189	189	26.3157894737
67	190		141	62	0	7	0	210	384	Springford Community Centre	67-190	190	29.5238095238
67	191		116	48	1	6	0	171	329	Springford Community Centre	67-191	191	28.0701754386
67	192		84	49	0	1	0	134	335	Brownsville United Church	67-192	192	36.5671641791
67	193		77	39	0	0	0	116	301	Tillsonburg Alliance Church	67-193	193	33.6206896552
67	194		132	51	2	4	0	189	349	Tillsonburg Alliance Church	67-194	194	26.9841269841
67	195		32	25	0	1	0	58	103	Monsignor J. H. O'Neil Catholic School	67-195	195	43.1034482759
67	196		113	42	1	3	0	159	320	Monsignor J. H. O'Neil Catholic School	67-196	196	26.4150943396
67	197		65	37	1	7	0	110	318	Tillsonburg Alliance Church	67-197	197	33.6363636364
67	198		142	46	0	7	2	197	386	Monsignor J. H. O'Neil Catholic School	67-198	198	23.3502538071
67	199		134	44	1	4	0	183	380	Tillsonburg Alliance Church	67-199	199	24.043715847
67	200		148	49	0	6	6	209	422	Glendale High School	67-200	200	23.4449760766
67	201		48	13	0	2	2	65	224	Glendale High School	67-201	201	20
67	202		147	38	0	9	2	196	315	Hickory Hills Recreation Centre	67-202	202	19.387755102
67	203		87	31	0	0	0	118	326	Tillsonburg Community Complex	67-203	203	26.2711864407
67	204		102	34	0	2	2	140	308	Glendale High School	67-204	204	24.2857142857
67	205s		28	5	4	1	13	51	57	Tillsonburg Retirement Centre	#VALUE!	#VALUE!	9.8039215686
67	206		68	30	1	1	0	100	313	Tillsonburg Community Complex	67-206	206	30
67	207		48	35	1	5	0	89	266	Tillsonburg Community Complex	67-207	207	39.3258426966
67	208s		9	0	0	2	1	12	28	Tillsonburg District Memorial Hospital	#VALUE!	#VALUE!	0
67	209s		4	4	0	1	0	9	34	Woodingford Lodge Tillsonburg	#VALUE!	#VALUE!	44.4444444444
67	210		67	33	0	3	0	103	249	St. Paul's United Church	67-210	210	32.0388349515
67	211		54	25	1	2	0	82	254	Tillsonburg Community Complex	67-211	211	30.487804878
67	212		50	28	1	5	0	84	275	Tillsonburg Community Complex	67-212	212	33.3333333333
67	213		103	33	0	5	0	141	324	Tillsonburg Community Complex	67-213	213	23.4042553191
67	214		73	28	2	6	0	109	304	Maple Lane Public School	67-214	214	25.6880733945
67	215		70	39	0	0	1	110	313	St. Joseph School	67-215	215	35.4545454545
67	216		55	31	0	4	0	90	355	Maple Lane Public School	67-216	216	34.4444444444
67	217		71	56	1	2	2	132	335	St. Joseph School	67-217	217	42.4242424242
67	218		100	33	1	4	3	141	350	St. Joseph School	67-218	218	23.4042553191
67	219		96	38	0	2	0	136	340	Maple Lane Public School	67-219	219	27.9411764706
67	220		63	31	2	2	0	98	271	St. Joseph School	67-220	220	31.6326530612
67	221		147	49	0	5	1	202	379	Maple Lane Public School	67-221	221	24.2574257426
67	222		120	27	0	0	7	154	353	Otter Valley Playhouse Community Centre	67-222	222	17.5324675325
67	223		184	40	0	6	0	230	375	Hickory Hills Recreation Centre	67-223	223	17.3913043478
67	224		108	32	0	2	6	148	370	Hickory Hills Recreation Centre	67-224	224	21.6216216216
67	225		172	50	2	7	0	231	432	Hickory Hills Recreation Centre	67-225	225	21.645021645
67	226		133	26	2	18	0	179	277	Hickory Hills Recreation Centre	67-226	226	14.5251396648
67	227		176	41	0	7	2	226	350	Hickory Hills Recreation Centre	67-227	227	18.1415929204
67	228		62	28	0	6	0	96	286	St. Paul's United Church	67-228	228	29.1666666667
67	229s		23	6	0	4	2	35	100	Maple Manor	#VALUE!	#VALUE!	17.1428571429
67	230		80	27	1	6	0	114	397	Maple Lane Public School	67-230	230	23.6842105263
67	231		74	28	2	2	0	106	353	Otter Valley Playhouse Community Centre	67-231	231	26.4150943396
67	400		90	30	0	2	0	122	186	Lakeside Estates 700	67-400	400	24.5901639344
67	401		66	34	1	6	1	108	190	Lakeside Estates 600	67-401	401	31.4814814815
67	402		81	34	1	7	5	128	180	Canterbury Place	67-402	402	26.5625
67	403		119	32	0	10	1	162	219	Lakeside Estates 800	67-403	403	19.7530864198
67	ADV001		1140	671	4	32	25	1872	0	Returning Office / Bureau du directeur du scrutin	#VALUE!	#VALUE!	35.844017094
67	ADV002		59	49	0	4	1	113	0	Tavistock Recreation Centre	#VALUE!	#VALUE!	43.3628318584
67	ADV003		70	30	0	1	0	101	0	Bright Community Centre	#VALUE!	#VALUE!	29.702970297
67	ADV004		51	32	0	1	0	84	0	Lakeside Resort Limited	#VALUE!	#VALUE!	38.0952380952
67	ADV005		488	269	1	8	0	766	0	Hurley's Independent Grocers	#VALUE!	#VALUE!	35.1174934726
67	ADV006		194	90	2	11	0	297	0	Norwich Public Library	#VALUE!	#VALUE!	30.303030303
67	ADV007		649	243	8	17	3	920	0	Tillsonburg Community Complex	#VALUE!	#VALUE!	26.4130434783
